ID,FirstName,LastName,Age,Alumni,MarriedToAlum,StudentOrg,Volunteer,Affiliations,EventCount,AvgGivingLast5Yrs,MajorGiftProspect,GiftCount,CapacityValue
833728258,Sage,Ramirez,65,1,0,1,0,0,0,299,0,21,4282
833781346,Ethan,Hansen,80,1,0,1,0,0,0,75,0,59,24845
833856426,Tatum,Baxter,50,1,1,1,0,2,1,1854,0,22,31740
833885752,Kai,Padilla,36,1,0,0,0,0,0,344,0,5,9214
833913256,Mayson,Montgomery,52,1,0,0,1,3,5,29596,1,48,128011
833920282,Armando,Walls,57,1,1,0,0,2,0,4653,1,68,48736
833940233,Kyla,Branch,56,1,1,0,0,1,0,871,0,25,3019
833972641,Alessandra,Rasmussen,73,1,0,0,0,1,0,709,0,48,7493
834016190,Elyse,Waters,53,1,1,2,0,3,0,4265,0,166,29248
834026835,Tiffany,Cardenas,46,1,0,0,0,1,0,400,0,14,12116
834049235,Gustavo,Romero,35,1,1,0,0,0,0,3600,0,84,2186
834080054,Marc,Boyd,44,1,1,0,0,1,0,602,0,14,21337
834095610,Harris,Cruz,61,1,0,0,0,0,0,140,0,8,48014
834118480,Markus,Haley,52,1,0,0,0,0,0,1218,0,34,1521
834147260,Devon,Perry,67,1,0,0,0,1,0,388,0,54,41975
834150217,Freya,Bruce,65,1,1,0,0,1,0,591,0,105,41547
834199066,Cyrus,Patel,62,1,0,0,0,4,0,3410,0,105,45810
834212663,Julia,Neal,74,0,0,0,0,0,0,109,0,1,15267
834295426,Lyla,Carson,50,1,0,2,0,1,1,186,0,22,4714
834302874,Kendrick,Barrera,75,1,0,1,0,3,3,3011,1,84,31411
834338181,Jaxon,Saunders,60,0,0,0,0,0,0,156,0,3,1331
834361082,Clarissa,Valentine,55,1,0,0,0,0,0,158,0,25,12073
834425252,Hudson,Coleman,55,1,1,0,0,0,0,485,0,30,49038
834438501,Gary,Porter,69,1,0,2,0,1,0,138,0,46,19465
834447345,Ophelia,Carey,52,1,0,2,0,0,0,229,0,18,20745
834455252,Graham,Harmon,65,1,0,1,1,2,5,2755,0,93,40092
834455374,Parker,Le,73,0,0,0,0,3,9,3623,1,57,6003
834455492,Allen,Macias,45,1,0,0,0,1,0,193,0,25,24654
834467804,Aislinn,Hammond,42,1,0,2,0,1,1,1474,0,46,14205
834475990,Anson,Madden,88,1,0,0,0,0,0,49,0,23,783
834535859,Houston,Logan,58,1,0,3,0,0,0,443,0,41,16757
834560574,Kieran,Flowers,65,1,0,0,0,4,3,97,0,12,40661
834639823,Myla,Fuller,44,1,0,1,0,1,0,469,0,25,11654
834666482,Bobby,Li,55,1,0,0,0,0,1,324,0,25,3949
834666921,Raquel,Summers,74,1,1,1,0,1,1,367,0,33,4662
834690076,Bridget,Davenport,67,1,1,3,1,3,3,4346,1,98,37572
834696874,Itzayana,Berry,76,1,0,1,0,3,2,4512,1,92,2008
834732781,Evelyn,Best,43,1,1,0,0,1,0,293,0,10,9141
834735004,Ramona,Cross,74,1,0,0,0,0,0,82,0,43,38939
834769258,Abdiel,Cooke,70,1,1,0,1,3,6,4008,1,169,43107
834770401,Nasir,Walton,65,1,0,1,0,2,2,1621,0,248,41484
834781927,Rylee,Rodgers,45,1,1,0,0,1,0,1962,0,29,21397
834799503,Sandra,Francis,38,1,0,2,0,0,0,1513,0,14,6546
834830838,Ophelia,Weeks,36,1,0,4,0,0,0,425,0,11,17687
834859077,Achilles,Wyatt,42,1,0,0,0,1,0,536,0,17,16222
834868917,Brayson,Finley,78,1,0,0,0,0,1,63,0,18,27366
834873639,Cataleya,Taylor,37,1,0,2,0,2,4,3971,0,6,21195
834877560,Branson,Underwood,76,1,0,0,0,0,0,109,0,17,7745
834918222,Melina,Lopez,34,1,1,0,0,1,0,1035,0,20,24715
835001655,Aubrielle,Kennedy,49,1,1,0,0,1,0,542,0,83,1700
835024289,Jack,Carney,45,1,0,2,0,1,0,182,0,21,18327
835033903,Gracelyn,Escobar,55,1,0,0,0,1,4,110,0,13,33449
835048501,Julius,Benton,66,1,0,0,0,1,0,112,0,19,27111
835094553,Angie,Juarez,94,1,0,0,0,0,0,92,0,13,9466
835104209,Zaiden,Nash,71,0,0,0,0,1,0,5731,1,10,27185
835114634,Paola,Sutton,51,1,0,2,0,0,0,197,0,21,22468
835157973,Kiara,Lucas,69,1,0,0,0,0,0,130,0,23,18370
835168894,Terry,Flowers,51,1,0,1,0,1,5,702,0,50,14378
835237551,Molly,Young,79,1,0,0,1,3,2,7472,1,59,171747
835310506,Caiden,Miller,53,1,0,1,0,1,0,838,0,76,12673
835314984,Joshua,Hardy,75,0,0,0,0,1,4,806,0,26,10666
835315387,Javion,Ewing,44,1,1,0,0,1,2,671,0,35,19340
835404191,Johnny,Bass,60,1,0,1,0,2,2,4331,1,48,46315
835497567,Trace,Avila,56,1,0,0,0,0,0,485,0,46,35048
835500682,Khaleesi,Clay,54,1,0,3,0,0,0,1163,0,35,26953
835516446,Wyatt,Prince,60,1,0,1,0,4,2,5665,1,83,53880
835522811,Hakeem,Mckee,71,0,0,0,0,0,0,118,0,2,12285
835527734,Victor,Maynard,58,1,0,5,1,7,22,7009,1,111,41769
835573339,Carolyn,Kelly,47,1,0,0,0,0,0,272,0,25,5531
835584087,Sylvia,Valentine,31,1,1,2,0,1,4,1392,0,9,7335
835606006,Grace,Briggs,78,0,0,0,0,2,0,13149,1,14,31183
835629493,Destiny,Daugherty,45,1,0,0,0,0,0,821,0,15,35941
835638176,Jax,Michael,71,0,0,0,0,0,2,621,0,14,21424
835658892,Alexander,Bates,48,0,0,0,0,0,4,1633,0,35,15556
835711999,Khaleesi,Tran,89,1,0,2,0,3,1,4440,1,14,34110
835727353,Alejandro,Jordan,32,1,1,1,0,1,1,1000,0,19,172
835732686,Soren,Phelps,81,0,0,0,0,0,1,335,0,17,9891
835737880,Solomon,Kramer,56,1,0,1,0,1,0,96,0,18,18139
835746032,Alicia,Greer,57,1,0,2,0,0,0,341,0,17,10586
835788206,Jordan,Herring,40,1,0,0,0,0,0,781,0,16,23921
835867886,Cameron,Patel,60,1,0,0,0,0,0,489,0,23,36007
835871706,Kolten,Phelps,65,1,0,1,0,1,1,248,0,38,45200
835873113,Jaylah,Hicks,61,1,1,0,0,1,3,515,0,19,34387
835877680,Landen,Castaneda,58,0,0,0,0,0,0,83,0,1,16877
835878825,Terry,Ochoa,65,1,0,0,0,0,0,131,0,20,26339
835902554,Anthony,Richard,72,1,0,0,0,0,0,57,0,19,43377
835930089,Clyde,Conway,54,1,1,5,0,2,2,3803,0,54,31876
835990071,Bentlee,Moss,79,1,0,1,0,2,2,1955,0,142,19980
836028757,Kailyn,Jimenez,58,1,0,1,0,2,2,835,0,21,12316
836067800,Alan,Barajas,50,1,0,0,0,4,7,59793,1,65,426370
836078225,Abby,Ramos,51,1,0,1,0,1,2,266,0,19,23218
836093051,Tatum,Woodard,82,1,0,0,0,0,0,64,0,21,29245
836158046,Finnegan,Small,46,1,0,0,0,0,0,146,0,10,9980
836173237,Harris,Sexton,51,1,0,0,0,0,0,217,0,10,48522
836214376,Kaylee,Hartman,80,1,0,0,0,2,2,2138,0,58,41286
836237060,Brandon,Cuevas,45,1,0,0,0,2,0,1140,0,23,10714
836255285,Madelynn,Montgomery,63,0,0,0,0,0,0,1045,0,3,2605
836270464,Celeste,Morales,59,0,0,0,0,0,0,93,0,54,17832
836281206,Skylar,Freeman,38,1,1,0,0,0,1,455,0,19,1808
836289376,Amalia,Glover,77,0,0,0,0,1,3,1419,0,42,19984
836296026,Elise,Woodward,66,1,0,0,0,3,1,5041,1,37,41386
836306617,Katherine,Wu,53,1,0,0,0,0,0,170,0,10,47195
836405524,Jaden,Joseph,57,1,0,0,0,0,0,843,0,29,25759
836426018,Crosby,Washington,60,1,0,0,0,0,1,363,0,12,38405
836442615,Stanley,Walter,75,1,0,0,0,1,3,161,0,44,19383
836455959,Mya,Mccann,73,1,0,0,0,0,0,122,0,71,39555
836457765,Jamal,Payne,70,1,1,0,0,1,0,230,0,99,3336
836460625,Moriah,Glover,63,1,0,0,0,3,5,12594,1,85,27762
836466749,Edward,Barnes,66,1,0,1,0,1,0,375,0,60,31062
836471238,Phoebe,Spencer,66,1,0,1,1,0,0,1246,0,16,27485
836479790,Mya,Ellis,67,1,0,0,1,3,3,2420,0,48,34000
836524757,Dayana,Ho,49,1,1,2,0,0,0,188,0,16,2542
836539137,Sophie,Davis,55,1,1,0,0,0,0,385,0,10,20746
836540239,Luciana,Clayton,62,1,0,0,1,1,0,310,0,38,29090
836550096,Annie,Thornton,62,1,1,2,1,2,5,1486,0,87,31181
836621684,Kingsley,Lam,36,1,0,1,0,1,0,347,0,7,7842
836692934,Davian,Villanueva,40,1,0,0,0,1,3,521,0,7,41249
836754663,Crystal,Olson,61,1,0,0,0,1,0,133,0,24,4329
836819631,Grace,Thompson,56,1,0,5,0,1,4,291,0,12,21485
836822062,Angel,Mullen,80,1,0,0,0,3,0,1407,0,70,36496
836857449,Gabriella,Jacobson,53,1,0,1,0,2,4,1345,0,64,17197
836881569,Colette,Moyer,52,1,0,0,0,2,0,1220,0,25,32247
836906941,Riaan,Frost,69,1,0,0,0,2,0,79,0,17,32279
836985719,Sylas,Velez,32,1,0,2,0,0,0,625,0,5,8910
837135633,Veronica,Frazier,41,1,1,1,0,3,0,2120,0,44,7222
837136987,Whitney,Nixon,84,0,0,2,0,1,1,6113,1,48,23336
837143614,Creed,Jordan,82,0,0,0,0,0,5,834,0,178,20460
837160569,Saige,Villarreal,56,1,0,1,0,0,0,132,0,23,20026
837163395,Carlos,Vega,55,1,0,1,0,0,0,205,0,30,1456
837195708,John,Levine,54,1,0,2,0,1,0,157,0,21,11337
837254291,Aldo,Schaefer,36,1,1,0,0,0,0,662,0,9,6096
837293015,Lilyanna,Ayers,54,1,0,2,0,0,0,102,0,15,3322
837309838,Marshall,Lam,64,1,0,1,0,2,3,609,0,43,33383
837319158,Arturo,Keller,93,1,0,1,0,2,0,1095,0,4,48522
837345127,Louie,Shah,72,1,0,0,0,0,0,73,0,37,34818
837351580,Sullivan,Evans,82,1,0,0,0,0,0,137,0,14,22720
837383079,Aldo,Bryant,78,1,1,0,0,3,0,7480,1,47,99968
837389587,Elle,Juarez,36,1,0,0,0,0,1,341,0,3,16477
837394796,Rayna,Lozano,57,1,0,1,1,1,0,116,0,15,49547
837403953,Vihaan,Price,43,1,0,1,0,0,0,467,0,9,6434
837414120,Davis,Flowers,47,1,0,1,0,0,0,178,0,8,1516
837414735,Tiana,Navarro,79,1,0,1,0,1,0,345,0,56,33752
837443271,Martha,Garrison,62,1,1,1,0,0,0,1259,0,85,34391
837449117,Zyaire,Horn,92,1,0,0,0,1,0,79,0,24,32478
837468531,Edison,Arias,81,0,0,0,0,1,2,597,0,54,5316
837492829,Adonis,Blackwell,89,1,1,2,0,0,0,83,0,21,13510
837514083,Juliet,Travis,43,1,0,1,0,0,3,1350,0,47,20545
837544348,Caleb,Velasquez,48,0,0,0,0,0,1,313,0,1,9451
837585938,Kailyn,Mccarty,65,1,0,0,0,0,0,126,0,41,9954
837630441,Thomas,Dalton,35,1,1,0,0,1,0,1179,0,16,17997
837631668,Heaven,Gibbs,74,1,0,0,0,1,0,9568,1,8,44812
837673696,Cory,Haley,61,1,0,0,0,0,0,99,0,20,30209
837678417,Jamir,Klein,42,1,0,0,0,0,1,5743,0,12,14213
837691661,Tomas,Tate,67,1,0,0,0,1,3,74,0,19,35862
837709677,Noe,Cantu,54,1,0,0,0,0,0,224,0,31,14923
837738011,Savannah,Adkins,69,1,0,2,1,3,11,5790,1,110,39706
837788164,Kori,Flores,32,1,1,0,0,1,0,1445,0,16,331
837790232,Gia,Camacho,71,1,0,1,0,0,4,885,0,201,39173
837796833,Christine,Howell,64,1,0,1,0,0,0,136,0,22,40300
837842156,Chandler,Duke,59,1,0,0,0,0,0,193,0,29,49641
837950485,Jalen,Nixon,72,1,0,0,0,0,0,135,0,25,47190
837951867,Paula,Armstrong,46,1,0,0,0,1,1,757,0,15,11585
837999538,Leanna,Cooper,78,1,0,0,0,0,0,145,0,19,2750
838012530,Alfonso,Cameron,76,1,0,1,0,0,0,425,0,39,34642
838073495,Lennox,Bonilla,71,1,0,3,0,3,0,3404,1,65,155499
838084703,Gunner,Rivers,66,1,1,0,0,1,1,559,0,115,28341
838090325,Liv,Bruce,63,1,0,0,0,1,0,132,0,17,40450
838142207,Keyla,Chase,51,1,0,0,0,0,0,1221,0,25,30120
838173156,Amina,Giles,62,0,0,0,0,0,0,162,0,9,12173
838204796,Tatum,Savage,85,1,0,0,0,2,1,701,0,48,49063
838218841,Royal,Mendez,51,0,0,0,0,0,0,259,0,5,5051
838357936,Angie,Liu,63,1,0,0,0,0,0,697,0,24,33921
838369306,Aviana,Forbes,66,1,0,2,0,1,0,167,0,22,25039
838372780,Sara,Howell,55,1,0,0,0,1,0,105,0,9,4737
838400755,Alfonso,Kirk,64,1,0,0,0,1,2,92,0,12,32534
838409540,Ahmed,Gentry,55,1,0,0,0,0,0,1844,0,19,49155
838457407,Arianna,Mccann,62,1,1,1,0,1,5,233,0,80,28127
838472336,Cody,Black,78,1,0,0,0,1,0,289,0,43,30007
838487647,Caden,Thompson,55,0,0,0,0,0,0,1848,0,40,23354
838546196,Riaan,Huffman,63,0,0,0,0,2,2,14497,1,43,1755313
838609332,Elaina,Winters,67,1,0,0,0,1,0,134,0,32,17703
838643844,Ephraim,Cuevas,68,1,0,2,0,1,1,164,0,15,25523
838723777,Tiffany,Moreno,34,1,1,0,0,1,0,463,0,13,1878
838730153,Samir,Curtis,70,0,0,0,1,0,1,500,0,19,6702
838755778,Lara,Lin,68,1,0,0,0,0,1,117,0,19,30348
838803054,Cannon,Esparza,69,1,0,0,0,0,0,110,0,20,13702
838805067,Teagan,Ayala,46,1,1,0,0,4,3,58460,1,22,345053
838820913,Vance,Alvarado,56,1,0,0,0,0,1,98,0,15,9676
838881534,Jay,Swanson,45,1,1,0,0,1,5,674,0,51,207506
838894343,Siena,Griffith,66,1,0,0,0,1,0,374,0,33,44438
838922713,Addison,Brooks,30,1,0,3,1,1,7,1288,0,10,4810
838927233,Crew,Freeman,46,1,1,1,0,2,2,4643,0,34,22296
838943908,Teresa,Shepard,64,1,0,0,0,1,0,133,0,28,40620
838953531,Trent,Mcpherson,52,1,0,4,0,1,0,255,0,31,15621
838960178,Luka,Brooks,77,1,1,0,0,1,0,803,0,108,36870
838960724,Ashlyn,Zavala,61,0,0,0,0,2,4,965,0,34,13576
838962175,Phoebe,Murphy,64,1,0,0,0,0,0,958,0,24,12728
838973479,Kaden,Glenn,38,1,0,1,0,0,0,250,0,5,18583
838973762,Benicio,Hayden,52,1,0,0,0,0,0,495,0,21,35360
838981263,Willow,Stark,82,1,0,0,0,1,1,152,0,13,32952
839039094,Rudy,Henderson,92,0,0,0,0,1,0,3237,1,51,19755
839048474,Arely,Ho,55,1,0,2,0,1,0,127,0,20,11792
839146563,Eileen,Hale,59,1,0,0,0,0,0,153,0,16,10634
839283900,Cristiano,Meyer,79,0,0,0,0,0,0,49,0,5,21028
839305443,Dominique,Boone,67,1,0,0,0,3,0,3033,0,118,27580
839320304,Piper,Poole,64,0,0,0,0,0,0,375,0,12,21822
839326072,Rodrigo,Vazquez,60,1,1,1,0,1,0,571,0,39,45979
839349581,Haven,Kramer,57,0,0,0,0,0,0,857,0,152,23918
839433002,Hana,Harrington,77,0,0,0,0,0,0,408,0,10,24570
839438683,Elaina,Wilson,64,1,0,0,0,0,0,92,0,7,30836
839453821,Marlee,Decker,90,1,0,2,0,1,1,95,0,30,34448
839486965,Samuel,Allen,59,1,0,0,0,1,0,2447,0,21,40693
839493575,Whitney,Donaldson,33,1,1,0,0,1,0,2210,0,9,16453
839506787,Magnolia,Hudson,68,1,1,0,0,2,1,1581,0,70,40992
839520223,Analia,Long,67,1,0,4,0,1,0,79,0,14,34679
839545429,Major,Chandler,63,1,1,0,0,1,0,133,0,19,45099
839568602,Saige,Mclaughlin,70,1,1,0,0,1,0,415,0,31,5635
839606609,Anne,Benson,83,1,0,0,0,1,0,45,0,1,40489
839652040,Lainey,Cantrell,67,1,0,0,0,1,0,281,0,30,42623
839709819,Ariyah,Mathews,61,0,0,0,0,1,0,1668,0,24,2289
839720264,Mya,Farley,62,0,0,0,0,1,0,332,0,24,13331
839722682,Rogelio,Moon,67,1,0,3,0,0,0,78,0,18,12949
839736810,Charleigh,Lambert,46,1,0,2,0,1,0,189,0,9,6461
839744324,Zane,Neal,94,1,0,0,0,1,0,52,0,20,4857
839784089,Sylas,Ritter,61,1,1,0,0,0,0,606,0,42,18396
839803092,Payton,Deleon,84,0,0,0,0,0,0,54,0,9,16374
839805246,Dakota,Cameron,51,0,0,0,0,1,0,1840,0,6,24625
839821964,Sara,Villegas,58,1,0,0,0,1,0,294,0,22,38448
839830413,Hadley,Wagner,52,1,0,0,0,0,0,117,0,27,24476
839835812,Brecken,Pratt,76,1,0,0,0,3,2,5633,1,53,96038
839981475,Zara,Winters,55,1,0,1,0,1,0,714,0,115,2043
839993734,Wesley,Church,58,1,0,0,0,0,2,563,0,10,37248
840043111,Javier,Cline,52,1,0,2,0,0,0,144,0,30,21778
840099416,Kora,Barr,59,1,0,4,0,1,1,505,0,38,44375
840102903,Amirah,Jarvis,52,1,0,1,0,0,1,161,0,15,21837
840105460,Autumn,Ayala,56,1,1,0,0,0,2,188,0,10,49806
840106497,Abraham,Roy,41,1,0,1,0,2,0,10518,1,20,46071
840119084,Sara,Doyle,63,1,0,0,0,1,1,1354,0,28,36371
840139917,Terrance,Kim,89,0,0,0,0,1,0,339,0,30,20898
840145836,Vincenzo,Bautista,63,0,0,0,0,0,0,429,0,6,22437
840161005,Axton,Rice,73,1,0,0,0,0,0,429,0,37,33526
840197918,Lincoln,Sexton,75,1,1,2,0,2,9,1266,0,72,27593
840231753,Kai,Villarreal,56,1,1,1,0,2,0,1364,0,57,48136
840266726,Francis,Potts,54,1,0,1,0,0,0,517,0,24,24158
840296958,William,Kelley,56,1,0,0,0,0,0,92,0,15,126
840309960,London,Clarke,59,1,0,0,0,0,0,174,0,18,12795
840319137,Elaina,Moore,77,1,0,1,0,2,0,1038,0,155,40633
840329042,Barbara,Pugh,52,1,0,0,0,0,0,257,0,15,7098
840344319,Ailani,Kelley,43,1,0,2,0,2,1,2817,0,28,73333
840367318,Riley,Boone,60,1,0,0,0,4,22,3009,0,120,44052
840434181,Zoey,Tyler,66,1,1,0,0,1,0,124,0,48,2892
840469474,Michelle,Gallegos,88,1,0,0,0,1,0,43,0,19,2014
840481081,Collin,Holland,71,1,0,2,0,1,0,94,0,22,28374
840533065,Eric,Church,33,1,0,2,0,1,0,654,0,13,13274
840602780,Harry,Cordova,81,1,0,1,0,0,0,192,0,35,18195
840615121,Kiara,Wiggins,57,1,0,0,0,0,0,92,0,4,23962
840665711,Dalton,Mack,43,0,0,0,0,1,0,260,0,5,23825
840676461,Aniyah,Liu,51,1,0,4,0,2,3,1753,0,58,17310
840716196,Riley,Novak,64,1,0,0,0,4,4,4188,1,33,213363
840720334,Javion,Vega,59,0,0,0,0,0,0,169,0,7,426
840723897,Channing,Myers,66,1,0,0,0,0,0,92,0,32,48540
840818888,Lucille,Crane,72,1,0,1,0,2,4,1086,0,55,27880
840872576,Rylan,Kaufman,75,1,0,0,0,1,0,143,0,31,24100
840884171,Uriel,Atkins,50,1,1,0,0,1,0,372,0,42,27188
840899865,Peyton,Perkins,54,1,0,0,0,1,0,219,0,4,32637
840955435,Lyra,Richmond,77,1,0,0,0,1,0,78,0,14,40939
840958667,Julio,Jordan,42,1,1,2,0,1,1,461,0,7,138
840978334,Louise,Mcdonald,61,1,0,1,0,0,0,197,0,29,47048
840981188,Anakin,York,68,1,0,0,0,1,3,355,0,39,26437
840982174,Mallory,Daugherty,58,1,1,0,0,2,10,2215,0,31,35105
841001461,Dwayne,Kidd,31,1,1,0,0,0,0,3200,0,17,17989
841012222,Dylan,Frederick,65,1,0,0,0,3,3,3017,0,201,41770
841016305,Markus,Hebert,62,1,0,3,0,1,0,451,0,59,22231
841050696,Zander,May,66,1,1,0,0,0,0,209,0,66,44711
841051854,Marie,Church,78,1,0,0,0,1,0,238,0,23,25463
841122274,Kymani,Mcclure,33,1,0,0,0,0,0,775,0,7,15060
841139653,Milani,Fowler,38,1,0,1,0,0,0,665,0,22,7467
841170877,Lucia,Durham,30,1,0,0,1,0,0,2438,0,15,12819
841192685,Van,Hamilton,55,1,0,0,0,0,0,228,0,15,1820
841217522,Ezekiel,Alvarez,41,1,0,0,0,0,0,442,0,3,20852
841235616,Taylor,Gillespie,70,1,1,1,0,9,41,8963,1,112,38966
841240784,Kara,Mcintyre,53,0,0,0,0,1,0,10057,1,50,9388
841295854,Kohen,Vaughan,66,1,0,1,0,0,0,261,0,17,2469
841318150,Brady,Scott,66,1,0,0,0,0,0,908,0,10,8461
841360490,Lyle,Moore,69,1,0,0,0,1,0,1163,0,48,45046
841366348,Karina,George,92,1,0,1,0,0,0,94,0,63,1303
841393927,Isabelle,Contreras,64,1,0,0,0,1,0,135,0,17,32170
841396453,Leonardo,Koch,81,1,0,0,0,1,0,100,0,21,33289
841397455,Amber,Calderon,74,1,0,1,0,1,1,165,0,42,29979
841414035,Belen,Patrick,61,1,0,0,0,0,0,471,0,48,45641
841425957,Brecken,Owens,56,1,0,1,0,1,2,300,0,34,6061
841428615,Tatum,Watkins,66,0,0,0,0,0,2,72,0,11,3424
841447430,Brantlee,Neal,49,1,0,1,0,1,0,1336,0,13,14438
841452526,Mario,Reed,45,1,1,0,0,2,2,984,0,25,23934
841572382,Nolan,Daugherty,39,1,1,0,0,1,2,618,0,14,3934
841633892,King,Weber,57,1,0,0,0,0,0,121,0,13,22121
841692500,Kora,Nelson,48,1,0,0,0,0,0,151,0,14,26940
841708115,Scott,Simpson,84,0,0,0,0,2,3,42861,1,5,46458
841775804,Franco,Mclean,76,1,1,1,0,4,7,7467,1,66,100443
841893020,Jade,Paul,46,1,0,0,0,0,0,142,0,21,24483
841902264,Hadleigh,Peters,47,1,1,0,0,0,0,867,0,38,730
841912929,Logan,Briggs,75,1,0,0,0,0,0,248,0,21,27118
841942781,Alvin,Edwards,31,1,1,0,0,0,0,1032,0,11,15185
841955194,Eloise,Walton,56,1,0,1,0,0,0,321,0,28,20951
841964023,Fisher,Norman,72,1,0,2,0,2,0,1880,0,188,28211
841966030,Mary,Brennan,39,1,0,0,0,0,0,386,0,8,13706
841988627,Jane,Keller,50,1,0,0,0,1,0,503,0,13,45654
841999053,Orlando,Herring,85,1,0,0,0,3,5,2235,1,96,25286
842023382,Alayna,Haley,62,1,0,0,0,0,0,118,0,18,12998
842074024,Emilia,Golden,47,1,1,2,0,3,0,2491,0,28,17267
842090849,Yaretzi,Love,51,1,0,0,0,0,0,636,0,23,5538
842155149,Jayson,Nichols,51,1,0,1,0,1,1,1253,0,38,35485
842172153,Celeste,Hale,66,0,0,0,0,0,0,66,0,1,8104
842257585,Sage,Ali,81,1,0,0,0,1,0,60,0,18,24967
842271045,Hugo,Haney,54,1,0,0,0,0,0,124,0,12,895
842308216,Sterling,Reilly,81,1,0,0,0,0,0,51,0,11,29473
842318060,Emmet,Lynn,52,1,0,0,0,1,0,404,0,45,5779
842318167,Joslyn,Hanson,51,0,0,0,0,0,0,161,0,4,3091
842341121,Addilyn,Richard,68,1,0,0,0,1,0,387,0,21,41228
842345345,Walker,Mckee,34,1,1,1,0,1,0,1912,0,18,9611
842360067,Raquel,Jacobs,66,1,1,2,0,1,0,1936,0,90,25046
842372420,Amanda,Everett,68,1,1,0,0,1,0,503,0,69,29400
842425556,Malcolm,Heath,56,1,0,1,0,1,0,114,0,14,15818
842462985,Sincere,Rowland,74,0,0,0,0,0,0,82,0,15,186
842512892,Amare,Ochoa,70,1,0,0,0,1,0,139,0,21,46302
842516176,Zeke,Elliott,77,1,0,0,0,3,0,3446,1,79,36807
842541828,Kaylee,Cabrera,77,1,0,0,0,0,0,91,0,27,28824
842554493,Blaze,Haney,56,1,0,0,0,0,0,134,0,12,7478
842583713,Quincy,Farmer,62,1,0,0,0,0,0,300,0,30,31770
842651848,Wesley,Carter,75,1,1,2,0,0,0,729,0,57,47086
842657919,Jamal,Mcintyre,60,1,1,0,0,0,0,150,0,36,33589
842757097,Serenity,Davies,47,1,0,2,0,0,1,538,0,17,11152
842771724,Bailee,Garner,66,1,1,2,0,5,28,8789,1,131,174631
842786088,Ryan,Gould,69,0,0,0,0,0,0,80,0,16,14061
842823142,Elizabeth,Lucero,78,0,0,0,0,0,0,228,0,23,15545
842829465,Thiago,Hobbs,45,1,0,1,0,4,10,1611,0,46,6170
842839045,Tanner,Hoover,47,1,1,0,0,0,0,230,0,13,39254
842844561,Sky,Foster,81,1,1,1,0,0,0,105,0,18,37956
842863534,Maia,Owen,90,1,0,0,0,1,3,603,0,59,25178
842879387,Leon,Velez,55,1,0,3,0,0,2,450,0,29,6796
842886805,Justice,Chang,63,1,0,1,0,2,0,3356,0,53,41194
842890305,Kenzie,Schroeder,64,1,0,0,0,4,10,18146,1,91,97690
842906311,Leilani,Benjamin,60,1,0,0,0,1,1,200,0,70,37052
842929390,Anabelle,Giles,69,1,0,3,1,0,0,363,0,6,6063
842994449,Dakota,Kline,49,1,0,0,0,0,0,358,0,10,17085
843001996,Morgan,Oliver,84,1,0,0,0,0,0,74,0,20,26516
843070269,Wesson,Jimenez,81,1,0,0,0,1,0,169,0,47,47201
843158885,Kadence,Gill,69,1,0,1,0,0,0,162,0,19,94391
843164457,August,Beltran,35,1,0,0,0,0,0,475,0,5,3847
843167616,Ben,Schneider,78,1,0,0,0,0,1,634,0,21,48925
843246385,Kamryn,Long,61,0,0,0,0,0,0,76,0,1,9917
843255747,Maxton,Petty,54,1,0,1,0,0,1,306,0,25,2564
843273705,Alexzander,Burch,71,1,0,2,0,1,0,176,0,20,14566
843278182,Cory,Murillo,47,1,1,0,0,1,0,409,0,35,11425
843296960,Matilda,Farrell,30,1,1,0,0,1,0,8130,0,26,22848
843316837,Davian,Navarro,70,1,0,0,0,0,0,64,0,17,26767
843398277,Tatum,Allen,48,1,1,0,0,1,1,398,0,44,15543
843455991,Dahlia,Dunn,73,1,0,0,0,0,0,87,0,22,36480
843479309,Paola,Durham,48,1,1,0,0,2,0,2786,0,26,5204
843493150,Gracelyn,Bowman,49,1,1,0,0,0,0,268,0,27,39711
843537445,Sutton,Dunlap,51,1,0,1,0,2,1,3213,0,49,27216
843565152,Caden,Moore,68,1,0,0,0,0,0,94,0,10,35940
843577570,Fisher,Ashley,76,1,0,0,0,1,0,210,0,26,45222
843594201,Nancy,Melendez,76,0,0,0,0,0,0,78,0,1,22222
843629287,Anastasia,Russell,77,1,0,0,0,1,0,242,0,11,12247
843649642,Genesis,Gamble,37,1,0,1,0,0,0,956,0,14,17887
843652435,Zendaya,Walker,52,1,0,0,0,0,0,151,0,17,20781
843659556,Anabella,Gillespie,46,1,1,0,0,2,0,1188,0,37,6925
843690567,Azaria,Garrett,47,1,1,0,0,1,0,181,0,9,46800
843691617,Armando,Hunter,59,1,1,1,0,1,0,850,0,62,44405
843705934,Rosemary,Wiggins,53,1,0,0,0,1,1,564,0,58,23213
843749760,Stanley,Maynard,87,1,0,1,0,0,0,478,0,20,10555
843814251,Skyla,Fowler,54,1,0,0,1,0,0,204,0,16,15653
843844546,Avery,Golden,54,1,0,0,0,1,0,132,0,7,1866793
843892667,Juliet,Mcgrath,57,0,0,0,0,0,0,1164,0,27,21307
843969690,Camryn,Burns,75,1,0,3,0,3,0,5070,1,32,88024
843969752,Jedidiah,Roman,65,1,0,1,0,1,1,669,0,56,41085
